stop_point_id,lat,lon,name,first_stop_area_id,osm:alt_name,osm:amenity,osm:bench,osm:bus,osm:covered,osm:created_by,osm:fixme,osm:highway,osm:local_ref,osm:name,osm:name:en,osm:network,osm:note,osm:official_status,osm:operator,osm:public_transport,osm:ref,osm:shelter,osm:source,osm:station,osm:tactile_paving,osm:taxi,osm:tourism,osm:wheelchair
StopPoint:node:4741673124,6.6887944,-1.5985247999999999,Junction,,,,,,,,,bus_stop,,Junction,Junction,,,,,platform,,,,,,,,
StopPoint:node:4752766522,5.5873886,-0.2717172,Been To,,,,,yes,,,,bus_stop,,Been To,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4752773021,5.5583351,-0.2971831,Mendskrom,,,,,yes,,,,bus_stop,,Mendskrom,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4767597523,5.783195,-2.0880883,Wasa Akropong,,,,,,,,,bus_stop,,Wasa Akropong,Wasa Akropong,,,,,,,,,,,,,
StopPoint:node:4774302296,5.2961225999999995,-2.0007961,Nkamponanse,,,,,,,,,bus_stop,,Nkamponanse,,,,,,,,,,,,,,
StopPoint:node:4833457621,6.745355,0.6234782999999999,Atikpui,,,,,,,,,bus_stop,,Atikpui,Atikpui,,,,,,,,,,,,,
StopPoint:node:4910885489,5.6360002,-2.0980037,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4910911577,5.638357699999999,-2.0997849,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4917524921,5.6970177,-1.2768038,Graphic Stand,,,,,,,,,bus_stop,,Graphic Stand,Graphic Stand,,,,Uncle Ken,,,,,,,,,
StopPoint:node:4937184135,6.6633428,-1.6021404,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4941816208,4.911270399999999,-1.7827818,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4955246521,6.689869799999999,-1.559007,Amangoase,,,,,,,,,bus_stop,,Amangoase,Amangoase,,,,,,,,,,,,,
StopPoint:node:4957011721,5.2955507,-2.0013064,Nkamponanse,,,,no,,,,,bus_stop,,Nkamponanse,,,,,,,,no,,,,,,
StopPoint:node:4962755834,5.1006559,-1.2843301,University of Cape Coast,,,,,,,,,bus_stop,,University of Cape Coast,,,,,,,,,,,,,,
StopPoint:node:4962756444,5.0913482,-1.4477328999999999,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4971241272,5.1150157,-1.2619866,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4971250982,5.6240242,-0.17384629999999998,Tetteh Quarshie / Roundabout,,Accra Mall Junction,,no,yes,,,,bus_stop,,Tetteh Quarshie / Roundabout,,,,unofficial,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4971270883,6.0069396,0.616522,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4971270884,6.0289511,0.6995549999999999,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,
StopPoint:node:4971270886,6.091949,1.0725795999999999,Nogokpo,,,,,,,,,bus_stop,,Nogokpo,,,,,,,,,,,,,,
StopPoint:node:4972315121,5.653607699999999,-0.1807077,Legon First,,,,no,yes,,,,bus_stop,,Legon First,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4972575680,5.6560635999999995,-0.1801477,Power House,,,,,yes,,,,bus_stop,,Power House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4972695858,5.667296899999999,-0.18728999999999998,Agbogba Junction,,,,yes,yes,,,,bus_stop,,Agbogba Junction,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4972894711,5.573927599999999,-0.27875659999999997,Mallam Market,,,,,yes,,,,bus_stop,,Mallam Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4974193122,5.5980107,-0.17951129999999998,Opeibea First,,,,,yes,,,,bus_stop,,Opeibea First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4974193123,5.587623,-0.18310669999999998,37 Hospital,,,,,yes,,,,bus_stop,,37 Hospital,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4974193124,5.5707147,-0.1912352,Sankara,,,,,yes,,,,bus_stop,,Sankara,,,,,,platform,,,,,,,,
StopPoint:node:4974193125,5.5605037,-0.19662739999999998,Ridge,,,,,yes,,,,bus_stop,,Ridge,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4974194650,5.6160691,-0.17609709999999998,Shangrila,,,,yes,yes,,,,bus_stop,,Shangrila,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4974195501,5.573425299999999,-0.1894351,Sankara,,,,no,yes,,,,bus_stop,,Sankara,,,,,,platform,,yes,,,,,,no
StopPoint:node:4974195502,5.5879145999999995,-0.18261139999999998,37 Hospital,,,,yes,yes,,,,bus_stop,,37 Hospital,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977864532,5.589946299999999,-0.1812075,,,,,,yes,,,,bus_stop,,,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977880923,5.5919333,-0.1806082,License Office,,,,yes,yes,,,,bus_stop,,License Office,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977886631,5.6007052999999996,-0.1786398,Opeibea Second,,,,yes,yes,,,,bus_stop,,Opeibea Second,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977897982,5.5963571,-0.1796072,Opeibea First,,,,,yes,,,,bus_stop,,Opeibea First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977925525,5.6171912,-0.1759131,Shangrila,,,,,yes,,,,bus_stop,,Shangrila,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977927743,5.604192599999999,-0.1781224,Airport Second,,,,no,no,,,,bus_stop,,Airport Second,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4977985923,5.6673789999999995,-0.1880947,Agbogba Junction,,,,yes,yes,,,,bus_stop,,Agbogba Junction,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4979349924,5.5361606,-0.2264147,Korle Bu,,,,,yes,yes,,,bus_stop,,Korle Bu,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4979371653,5.614281399999999,-0.07188449999999999,Junction Mall,,,,,,,,,bus_stop,,Junction Mall,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4979396673,5.536120599999999,-0.2270517,Korle Bu,,,,,yes,yes,,,bus_stop,,Korle Bu,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841285,5.6072824,-0.2481677,Abeka Lapaz,,,,,yes,,,,bus_stop,,Abeka Lapaz,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841287,5.6082043,-0.245219,Nii Boi Town Junction,,,,,yes,,,,bus_stop,,Nii Boi Town Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841288,5.6087099,-0.2423735,Bambolino,,,,,yes,,,,bus_stop,,Bambolino,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841289,5.6090177,-0.24051,Lapaz Market,,,,,yes,,,,bus_stop,,Lapaz Market,,,Might also be called ashawo market,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841290,5.6095454,-0.2380849,Fly Top,,Overhead,,,yes,,,,bus_stop,,Fly Top,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841291,5.6115673,-0.23131169999999998,Akweteyman,,,,,yes,,,,bus_stop,,Akweteyman,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841293,5.6132664,-0.22553949999999998,Achimota Overhead,,,,no,yes,,,,bus_stop,,Achimota Overhead,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841295,5.6099334,-0.21091959999999998,Abelenkpe Junction,,,,,yes,,,,bus_stop,,Abelenkpe Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841296,5.6073118,-0.20701019999999998,Dzorwulu Junction,,,,,yes,,,,bus_stop,,Dzorwulu Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841297,5.6051616,-0.2036896,Ebony,,,,,yes,,,,bus_stop,,Ebony,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841298,5.6029352999999995,-0.2003114,Roman Ridge,,,,,yes,,,,bus_stop,,Roman Ridge,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841299,5.593450799999999,-0.18518099999999998,Culture,,,,,yes,,,,bus_stop,,Culture,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980841300,5.5888594,-0.17959799999999998,37,,,,,yes,,,,bus_stop,,37,,,,,,platform,,,survey july 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974730,5.5436043,-0.23992629999999998,Korle Bu Junction,,,,,yes,,,,bus_stop,,Korle Bu Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974731,5.5640960999999995,-0.23586759999999998,Kaneshie,,,,,yes,,,,bus_stop,,Kaneshie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974733,5.5632117,-0.2376365,Dansoman Junction,,,,,yes,,,,bus_stop,,Dansoman Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974734,5.561402,-0.23872079999999998,Asoredan ho,,,,,yes,,,,bus_stop,,Asoredan ho,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974735,5.5577933999999996,-0.2397888,Zongo Junction,,,,,yes,,,,bus_stop,,Zongo Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974736,5.5562746999999995,-0.2401432,Kasoa Station,,,,,yes,,,,bus_stop,,Kasoa Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974737,5.5535038,-0.24012889999999998,Pipeier Naa,,,,,yes,,,,bus_stop,,Pipeier Naa,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974738,5.5511073,-0.2401201,Black Smith,,,,,yes,,,,bus_stop,,Black Smith,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974739,5.5480700999999994,-0.24013269999999998,Radio Gold,,,,,yes,,,,bus_stop,,Radio Gold,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974741,5.5409656,-0.2392821,Salvation Army,,,,,yes,,,,bus_stop,,Salvation Army,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974742,5.538602699999999,-0.23871779999999998,Sempe Second,,,,,yes,,,,bus_stop,,Sempe Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974743,5.537001399999999,-0.2383399,Sempe First,,,,,yes,,,,bus_stop,,Sempe First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974744,5.5346741,-0.23776609999999998,Mamprobi Station,,,,,yes,,,,bus_stop,,Mamprobi Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974745,5.53299,-0.2373786,Shell,,,,,yes,,,,bus_stop,,Shell,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974746,5.5321587999999995,-0.23723699999999998,Market Junction,,,,,yes,,,,bus_stop,,Market Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974747,5.5318853,-0.2352626,Market,,,,,yes,,,,bus_stop,,Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974748,5.5312256,-0.2322283,Shalom,,,,,yes,,,,bus_stop,,Shalom,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974749,5.531473999999999,-0.232268,Asoredan ho,,,,,yes,,,,bus_stop,,Asoredan ho,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974751,5.5308527,-0.2370484,Banku Junction,,,,,yes,,,,bus_stop,,Banku Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974752,5.5283443,-0.2365225,White House,,,,,yes,,,,bus_stop,,White House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974753,5.5391036,-0.23890319999999998,Sempe First,,,,,yes,,,,bus_stop,,Sempe First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974754,5.5529372,-0.2402048,Pipeier Naa,,,,,yes,,,,bus_stop,,Pipeier Naa,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974757,5.548633199999999,-0.2402106,Radio Gold,,,,,yes,,,,bus_stop,,Radio Gold,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974758,5.5342554999999996,-0.2377406,Mamprobi Station,,,,,yes,,,,bus_stop,,Mamprobi Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974759,5.5320138,-0.23727499999999999,Market,,,,,yes,,,,bus_stop,,Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974760,5.5416466,-0.2395311,Salvation Army,,,,,yes,,,,bus_stop,,Salvation Army,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974761,5.5575567999999995,-0.23992149999999998,Zongo Junction,,,,,yes,,,,bus_stop,,Zongo Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974762,5.5295993,-0.2367828,Duanase,,,,,yes,,,,bus_stop,,Duanase,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974763,5.5280014,-0.23425769999999999,Hotel Junction,,,,,yes,,,,bus_stop,,Hotel Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974764,5.5367806999999996,-0.23835109999999998,Sempe Second,,,,,yes,,,,bus_stop,,Sempe Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974765,5.550834699999999,-0.24020809999999998,Black Smith,,,,,yes,,,,bus_stop,,Black Smith,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974766,5.5276285,-0.2361356,White House,,,,,yes,,,,bus_stop,,White House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974767,5.528899,-0.2317564,Ejas,,,,,yes,,,,bus_stop,,Ejas,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4980974768,5.5335068,-0.23756069999999999,Mamprobi Shell,,,,,yes,,,,bus_stop,,Mamprobi Shell,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090360,5.621493,-0.2259058,Achimota New Station,,,,,yes,,,,bus_stop,,Achimota New Station,,,,,,platform,,,,,,,,
StopPoint:node:4981090361,5.6275004,-0.2191415,Achimota Hospital,,,,,yes,,,,bus_stop,,Achimota Hospital,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090362,5.6501681,-0.1789634,Legon Station,,,,,yes,,,,bus_stop,,Legon Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090363,5.640705199999999,-0.193736,Ayido,,,,,yes,,,,bus_stop,,Ayido,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090364,5.6415839,-0.1979135,Legon Barrier,,,,,yes,,,,bus_stop,,Legon Barrier,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090365,5.6353879,-0.21465199999999998,Christian Village,,,,,yes,,,,bus_stop,,Christian Village,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090366,5.6220881,-0.2192451,Achimota Club House,,,,,yes,,,,bus_stop,,Achimota Club House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090367,5.6390987,-0.20883079999999998,Forestry Commission,,,,,yes,,,,bus_stop,,Forestry Commission,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090368,5.6413781,-0.2052399,GIMPA,,,,,yes,,,,bus_stop,,GIMPA,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090369,5.6301744,-0.21944329999999998,Golf Park,,,,,yes,,,,bus_stop,,Golf Park,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090370,5.6372539999999995,-0.2132336,Kisseman Junction,,,,,yes,,,,bus_stop,,Kisseman Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090372,5.6405525,-0.1792475,Legon Traffic Light,,,,,yes,,,,bus_stop,,Legon Traffic Light,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090374,5.6413411,-0.17809139999999998,Okponglo,,,,yes,yes,,,,bus_stop,,Okponglo,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090375,5.6240003,-0.2188871,PWD,,,,,yes,,,,bus_stop,,PWD,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090376,5.642691999999999,-0.18994419999999998,Legon Primary School,,,,,yes,,,,bus_stop,,Legon Primary School,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090377,5.6381796,-0.2108582,Airways Junction,,,,,yes,,,,bus_stop,,Airways Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090379,5.6378831,-0.21189139999999998,Pure Fire,,,,,yes,,,,bus_stop,,Pure Fire,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090380,5.6489286,-0.17950159999999998,Legon First,,,,,yes,,,,bus_stop,,Legon First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4981090381,5.640998199999999,-0.1953423,18,,,,,yes,,,,bus_stop,,18,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950468,5.587359,-0.1746428,El-Wak Stadium,,,,no,yes,,,,bus_stop,,El-Wak Stadium,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950469,5.588576,-0.1803082,37 Last Stop,,,,,yes,,,,bus_stop,,37 Last Stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950470,5.5902669,-0.18289919999999998,37 First Gate,,,,,yes,,,,bus_stop,,37 First Gate,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950471,5.593304,-0.1852414,Culture,,,,,yes,,,,bus_stop,,Culture,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950472,5.594769599999999,-0.18852439999999998,Kankudi,,,,no,yes,,,,bus_stop,,Kankudi,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950473,5.598241499999999,-0.1934691,Accra Girls,,,,,yes,,,,bus_stop,,Accra Girls,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950474,5.5998915,-0.19594879999999998,Pig Farm Junction,,,,,yes,,,,bus_stop,,Pig Farm Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950475,5.6048206,-0.20351529999999998,Ebony,,,,,yes,,,,bus_stop,,Ebony,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950476,5.6071496,-0.2070947,Dzorwulu Junction,,,,,yes,,,,bus_stop,,Dzorwulu Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950477,5.610252,-0.211521,Abelenkpe Junction,,,,,yes,,,,bus_stop,,Abelenkpe Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950478,5.614541699999999,-0.2164891,CP,,,,yes,yes,,,,bus_stop,,CP,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950479,5.6126651999999995,-0.2263945,Achimota Overhead,,,,no,yes,,,,bus_stop,,Achimota Overhead,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4982950480,5.607738899999999,-0.24523699999999998,Abeka Lapaz (Nii Boi),,,,,yes,,,,bus_stop,,Abeka Lapaz (Nii Boi),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237008,5.6080792,-0.249778,Lapaz Station,,,,,yes,,,,bus_stop,,Lapaz Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237009,5.6094963,-0.2508921,Lapaz Last stop,,,,,yes,,,,bus_stop,,Lapaz Last stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237010,5.606580999999999,-0.2549457,Lapaz Community Junction,,,,,yes,,,,bus_stop,,Lapaz Community Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237011,5.6074265,-0.2571886,Lapaz Market,,,,,yes,,,,bus_stop,,Lapaz Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237012,5.6072264,-0.2586053,Tabora Number 3,,,,,yes,,,,bus_stop,,Tabora Number 3,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237013,5.6060498,-0.2604171,Tabora Number2,,,,,yes,,,,bus_stop,,Tabora Number2,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237014,5.606501,-0.260941,Ahenfie,,,,,yes,,,,bus_stop,,Ahenfie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237015,5.6074933,-0.2623911,Race Course Blue Gate,,,,,yes,,,,bus_stop,,Race Course Blue Gate,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237016,5.608276099999999,-0.2632488,School Junction Race Course,,,,no,yes,,,,bus_stop,,School Junction Race Course,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237017,5.6090589,-0.2640514,Container Race Course,,,,,yes,,,,bus_stop,,Container Race Course,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237018,5.6102492999999996,-0.2653242,Attah Junction,,,,,yes,,,,bus_stop,,Attah Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237019,5.611275399999999,-0.2661016,Rasta Junction,,,,,yes,,,,bus_stop,,Rasta Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983237020,5.6119558,-0.267781,Gyedu Junction,,,,,yes,,,,bus_stop,,Gyedu Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4983245621,5.6141046,-0.27143079999999997,Race Course,,,,,yes,,,,bus_stop,,Race Course,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4984741723,5.6098268,-0.17658469999999998,Airport Second,,,,no,yes,,,,bus_stop,,Airport Second,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,no
StopPoint:node:4984742321,5.5762059,-0.1879467,Flagstaff House,,,,no,yes,,,,bus_stop,,Flagstaff House,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,no
StopPoint:node:4985315422,5.5380443999999995,-0.2217799,Accra Royal,,,,no,yes,,,,bus_stop,,Accra Royal,,,check name. Maybe Accra Royal or Junction,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4988349723,5.6598597999999996,-0.1666827,UPS,,,,yes,yes,,,,bus_stop,,UPS,,,,,,platform,,yes,,,,,,
StopPoint:node:4989358232,5.5695562,-0.24263189999999998,First Light,,,,no,yes,,,,bus_stop,,First Light,,,This is South Odorkor,,,platform,,no,,,,,,
StopPoint:node:4989366228,5.569058699999999,-0.21820209999999998,Circle Neoplan Station,,,,yes,yes,,,,bus_stop,,Circle Neoplan Station,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4990070158,5.5697472999999995,-0.2167595,Circle,,,,,yes,,,,bus_stop,,Circle,,,,,,platform,,,,,,,,
StopPoint:node:4990070160,5.575632499999999,-0.21672539999999998,Circle Asoredanho,,,,,yes,,,,bus_stop,,Circle Asoredanho,,,name=Avenor?,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
